sha256,canonical_path,first_repo,first_branch,first_seen_commit
99470502c340dcca5fcd9ea3ef30ac2c54d5b9cb0ead2a20f0a77f59158e07ba,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\pom.xml,turbine-fw-projects,main,
087a171f2de8724e6dd4b64b2069c6fa88d639be39536a156b1e2b8276954658,turbine-fw-projects\main\docs\uob-turbine7-portal-mm\webapp\src\main\data\ASSIGN-ROLES-README.md,turbine-fw-projects,main,
bf879e76a14cc06a1317de7fc9e1b36c76cd443f516f5a0fe87a88277bf09dc1,turbine-fw-projects\main\docs\uob-turbine7-portal-mm\webapp\src\main\data\LOAD-TEST-DATA.md,turbine-fw-projects,main,
296e4b5a7b1196c5942bea74f083f02528efb94c5c286aeb93dddaaf4603227e,turbine-fw-projects\main\docs\uob-turbine7-portal-mm\webapp\src\main\data\QUICK-START.md,turbine-fw-projects,main,
121d81ee1fc3f1c68703152c3772bd6ec07c3e7bc7cafba289accb932c7a7074,turbine-fw-projects\main\docs\uob-turbine7-portal-mm\webapp\src\main\data\RUN-ADD-TURBINEADMIN-ROLE.md,turbine-fw-projects,main,
f811ada46a7f15bbcce6ab894444638223fdb2563685800214977032456c53fa,turbine-fw-projects\main\docs\uob-turbine7-portal-mm\webapp\src\main\data\RUN-SQL-IN-WORKBENCH.md,turbine-fw-projects,main,
392b3d6d863b32e2336e3476e259b9040b93c307f22804ecb7046afbe76703a7,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\add-turbineadmin-role.sql,turbine-fw-projects,main,
34b6fb1c6c6c53793592b2143eabd7baab11f86646c725bb613b91d2074d6e0c,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\assign-roles-to-all-users.ps1,turbine-fw-projects,main,
f2d6d19e471a7c2067c891bd09d238d581c928cff42ae956d82b51254777ad70,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\assign-roles-to-all-users.sql,turbine-fw-projects,main,
8aa4d734ea4053578e26e6924a02bea9f2c77dd6cc308cfa11128a24cb938f61,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\execute-sql.ps1,turbine-fw-projects,main,
4fe6ddac8cee9ecfd7c8cc2de2856d73e91bd9f07266de8da320a919bf8d864e,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\gtp-test-data.sql,turbine-fw-projects,main,
72b67e0dba9b16f2779d8dd18e4ac7d4e1673ca307bcfdde95313b814bac3857,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\load-test-data.ps1,turbine-fw-projects,main,
760f09a941bee69df93a6868764fcd64049b02c6015591ead6be5320e6ed379e,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\run-sql-fixed.ps1,turbine-fw-projects,main,
c19228e6090735e75ab218e661cd2242e35d3c534c488fdf19ed81cb0f4a63e9,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\run-sql-powershell.ps1,turbine-fw-projects,main,
b2d3ddc2a791c904d0a8eac00fca5603aaa895b940b9893b2cf0c50f445ffb8c,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\data\run-sql-simple.ps1,turbine-fw-projects,main,
9d2bd2054cf47960c3a54258d0a64cdb67ee8716e390e16bf508f04bffa8deb3,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\resources\META-INF\aop.xml,turbine-fw-projects,main,
b258813770de38196c1b20d1e13b9f640adeb14d59286d518ab0c12af8d1d656,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\META-INF\context.xml,turbine-fw-projects,main,
1060a235d28d94e399ca71c256abdcbe08e37c95c5dab921f3d6655a7e280f19,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\Torque-oracle.properties,turbine-fw-projects,main,
0c4d5608db9bd71312f4c02f0c0c3786b1b7d73d1664f2dd4bdf0c2cfa4287a5,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\Torque.properties,turbine-fw-projects,main,
b9c6db04acb86c502c8d450dcce7e52550f8ff36d220962c62fd37a00c4d9297,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\TurbineResources.properties,turbine-fw-projects,main,
c80af9de7f0eecb91861716a2f405edfee7ca8715c9b400b74246de540e41d55,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\componentConfiguration.xml,turbine-fw-projects,main,
949d2d1b2dd8e3b7f8a27a9fb522ae1bfec84c047012d284c2eb301bc9f9091b,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\containerConfiguration.xml,turbine-fw-projects,main,
5ac7dc3e5157693659771e2874d3a1ed823819a83066ca6a2a675dab18d14143,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\intake.xml,turbine-fw-projects,main,
5e9f37f8d3b271babfbe9308b06b531b080d1d4af448efb199a2ab78387b41db,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\log4j2.xml,turbine-fw-projects,main,
abe1f427373143ff05026fa16fdaedd8f626f55d5c4a9d404b554bc9e10da6d1,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\conf\roleConfiguration.xml,turbine-fw-projects,main,
6e82ced1f3a863e96fd7da89865beb86a19e7eaceaba3b24cf7adc2f46879ea9,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\jetty-ee10-env.xml,turbine-fw-projects,main,
58d0086397290a8d411e219eb8f4999fab3e41720a27433d758b2e42e9367c39,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\web-jboss.xml,turbine-fw-projects,main,
c27048cffdc11ec63e15f431ea453dc7ede73e18bea8587ae4906e0c8e2cd5ea,turbine-fw-projects\main\apps\uob-turbine7-portal-mm\webapp\src\main\webapp\WEB-INF\web.xml,turbine-fw-projects,main,
57aff78b40f88dc7ecb22b7b22699955442c8bbdcaf42d7dfbf27a0af743532f,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\layouts\Default.vm,turbine-fw-projects,main,
585977c9d63f3e30cb3da6237cc92540c7984e7b4d9fe90054ab1d4fd56895e3,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\navigations\Menu.vm,turbine-fw-projects,main,
5f53ae47f0596b2bcf426633ecf308acdcab600bfc6914412782216a62d4999b,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\screens\Error.vm,turbine-fw-projects,main,
6b2e71ab1ee167e8fca09e99fd8fae4496203927ae156b6af8f92af44fabdefd,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\screens\Index.vm,turbine-fw-projects,main,
99de32ee7e801d6793208456f3665419850f6421976c741596f434c6937f0133,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\screens\Login.vm,turbine-fw-projects,main,
86a623bfcfaf0c8a270635e6abb6acefd1cfe8dc603a2f3b6dfb21d31eedd657,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\screens\UserAssignment.vm,turbine-fw-projects,main,
3c71c84bdd1e62abfbbb38ac139e6dd3ddbf54d2b2493dc5fcbf77d12f05bdef,turbine-fw-projects\main\shared\uob-turbine7-portal-mm\webapp\src\main\webapp\templates\app\screens\UserProfile.vm,turbine-fw-projects,main,
ad6839cb2c5b542ac99cfe4477a556ed38ddc8c3e23b45434a00b85ae16a3fb7,turbine-fw-projects\main\docs\uob-turbine7-portal\README.md,turbine-fw-projects,main,
65404a5433118b8c925e6f04cd342810127f99bfcdc30682288af7c71f30e8e9,turbine-fw-projects\main\apps\uob-turbine7-portal\pom.xml,turbine-fw-projects,main,
5e39170555a565e97b6c3f23cbf4b110e4f6cbdc042f3bbe94ff8b361a8adfd8,turbine-fw-projects\main\apps\uob-turbine7-portal\src\main\data\gtp-test-data.sql,turbine-fw-projects,main,
c14d970228adba12062001744820296bdc1f422cda53f2e44067a982dc169c52,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\config\SpringConfig.java,turbine-fw-projects,main,
54ec1a10660ebfd2b1e57fe2949ef36f4cd9bdf28dbfd62833a85b5e1d2bfa23,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\modules\screens\UserProfile.java,turbine-fw-projects,main,
de1a23d44170e7687933518b30ef435dde189322b867367be89dc3740b4330cb,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\om\GtpGroup.java,turbine-fw-projects,main,
2f9e713c644d3fb3948ac492be5a2aa80f28261fd5edad86f7173f1ef5a48556,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\om\GtpRole.java,turbine-fw-projects,main,
4e7a8a957c310f3ddf4ac1ae66fcdad576335e07d35d4bcba0141167ce1f53d9,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\om\GtpUser.java,turbine-fw-projects,main,
ce03505a606970123bf91cbe6ac71a1871e2bcfc938e122995cf8adf60cec66e,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\om\GtpUserGroupRolePeerImpl.java,turbine-fw-projects,main,
a7a72c54298a6c60c9781d0e5af4d3eb50a24bae71460e98654ca20204422551,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\com\uob\service\TurbineSecurityService.java,turbine-fw-projects,main,
7f793abaf85d5342012b01915c8bd3bebca56466cae045895160bb6fa52cb8f4,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\actions\FluxAction.java,turbine-fw-projects,main,
6a8241ca07237b891beecb597ee55d9ff902beeec50adc286483695d46e21f8d,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\actions\SecureAction.java,turbine-fw-projects,main,
bc97a2b6e63a647ab54ef65e538b5289cdd7534b3370ab20c42ff82303cb8c35,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\actions\user\FluxUserAction.java,turbine-fw-projects,main,
a9b53da6082ff71870127eb3f8d8fd0e5ce13268755f816df75057eedc2c1933,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\screens\FluxIndex.java,turbine-fw-projects,main,
d2b447ee2e20cedf139328c0aa221117706dacadce71504541d4c3dcb1cec052,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\screens\FluxScreen.java,turbine-fw-projects,main,
f732bfbb3ee90d5e64e66753d13e363540cce1634777e8208ee9fa9b6c6ffdbf,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\flux\modules\screens\user\Default.java,turbine-fw-projects,main,
8ca9f58504bc26320d36e9f91a8df1ccc23b13c1f390ef4ae7f41bfa077e9f6e,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\main\java\modules\actions\SecureAction.java,turbine-fw-projects,main,
9802cc4c04c08a14c739a91b0b48183ad2e1ae41e3cc4d28e6b4230b918745a0,turbine-fw-projects\main\apps\uob-turbine7-portal\src\main\torque-schema\application-schema.xml,turbine-fw-projects,main,
92f87b09ebacf7e1755738baad9492bfb5e38cde320703f5e014e35c74c3239f,turbine-fw-projects\main\apps\uob-turbine7-portal\src\main\torque-schema\gtp-security-schema.xml,turbine-fw-projects,main,
839a2df41598d7ccef3bbe88722b7da44a0ebd5b81a8bcdc06a421af7af04cbd,turbine-fw-projects\main\apps\uob-turbine7-portal\src\main\webapp\WEB-INF\web.xml,turbine-fw-projects,main,
4b38bec7d14338f6a9ccfc23918fecce7fc27d8c2ed3502ffa2007f70b53bc5f,turbine-fw-projects\main\shared\uob-turbine7-portal\src\main\webapp\templates\app\UserProfile.vm,turbine-fw-projects,main,
c54aa764c5b0a353def18d4b1aabe185f06836af1283a72cc6456a76467cb5db,turbine-fw-projects\main\shared\uob-turbine7-portal\src\main\webapp\templates\app\navigations\Menu.vm,turbine-fw-projects,main,
089b6cc3d382cd8d6eb98f82d9d324c1ed4f0e066fca3f7ee4263f7c98e230da,turbine-fw-projects\main\shared\uob-turbine7-portal\src\main\webapp\templates\app\screens\UserProfile.vm,turbine-fw-projects,main,
c7d35535fcde2fff4b9e8a9b9d20d923c73daa3367fe721689e18f17d130739f,turbine-fw-projects\main\apps\uob-turbine7-portal\src\test\conf\torque\TorqueTest.properties,turbine-fw-projects,main,
723864c3d4e69fb5299fb710944074e00391ef8a110aa0c166637b9f63053ffe,turbine-fw-projects\main\apps\uob-turbine7-portal\src\test\conf\torque\fulcrumComponentConfiguration.xml,turbine-fw-projects,main,
79e212f6071c84309061c7e99b01ce790073159d62e010f72e8af4811776f804,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\test\java\services\security\AbstractFulcrumTorqueModelManagerTest.java,turbine-fw-projects,main,
d2b38d1c72c890b7e5e3622e9eb6fb23488d97dc0f2835b00d55aa8ede2940f4,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\test\java\services\security\FulcrumTorqueDefaultModelManagerTest.java,turbine-fw-projects,main,
ee53b27b07de4ee816a2ddc93fc1d37be52b00aad6dc64e9c25802f3bce2cbed,turbine-fw-projects\main\modules\java\uob-turbine7-portal\src\test\java\services\security\TurbineSecurityServiceTest.java,turbine-fw-projects,main,
d961e0d7d972b57c461679245c262afa96b90facf75b55adf16010d7cc60107c,turbine-fw-projects\main\apps\webapp1.zip,turbine-fw-projects,main,
0380f7a55cc2298bdff66dc1b589fdadcb84a6194c019f53eafd3d70aaf005c3,turbine-fw-projects\main\apps\webapp1\.classpath,turbine-fw-projects,main,
b967a8fcb26015242813ee3a2ce19d6fdff7ddb9909d6ecad8581a5211672c53,turbine-fw-projects\main\apps\webapp1\.project,turbine-fw-projects,main,
092ed35b835d311f6d5484f7aa93b8599ecd43220c71d7c548464ec1e78c2138,turbine-fw-projects\main\apps\webapp1\.settings\org.eclipse.core.resources.prefs,turbine-fw-projects,main,
036f830548d0929ade6e4996bf59be10333cbba1753428859fc7b85ab513b342,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbinePermissionPeer.java,turbine-fw-projects,main,
0dee4fd692577b93083ba9f9a610e04fd5dec87f2d2157e97c6af1b25766064f,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbinePermissionPeerImpl.java,turbine-fw-projects,main,
e7ffa6b55959436094c9dc96154206a3a685da03c9daa6c1e8ca1511966f3667,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineRolePeer.java,turbine-fw-projects,main,
ccc29c5eaf2dbd86955ce5a2e3f88b1ea564ac950181b7a773c6255e75b36615,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineRolePeerImpl.java,turbine-fw-projects,main,
1b89f4099b49ca8ea19b4b58fb097a28e16ef145e5d3ba2532130a15512546bf,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineRolePermission.java,turbine-fw-projects,main,
3c37903c3beedd7205cfa8728088ecf651dab3209768df50b7c3e382f12ea2e8,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineUser.java,turbine-fw-projects,main,
ba673011158d33541a130d8ea23b83cfec77368b3cc879fb98e2190e8a8d4be6,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineUserGroupRole.java,turbine-fw-projects,main,
afa9ff9e250e60215d931ad0749df9c26d2b18ee9834c04fa1b9ed999084c19e,turbine-fw-projects\main\modules\java\webapp1\Backup\TurbineUserGroupRolePeerImpl.java,turbine-fw-projects,main,
4e93f00c50eda2147f46728f06388180c84a11e7ee99432082cbfe0595d0ef40,turbine-fw-projects\main\apps\webapp1\Turbine-webapp1.zip,turbine-fw-projects,main,
b21b222f179e65ea73edc44bcfe0a1bfe88aa67477fdcd69c6fc50adf1ef17e6,turbine-fw-projects\main\apps\webapp1\application-schema.xml,turbine-fw-projects,main,
9c463e1ce6089f631fc0daf812536852ea1810c225f33db8fc0c353089b7923c,turbine-fw-projects\main\apps\webapp1\pom.xml,turbine-fw-projects,main,
5de11c167b69bf289fd73674f3009aaf0dd6e4957efb14742e65bd6c8fdace5b,turbine-fw-projects\main\apps\webapp1\src\main\data\sample-mysql-data\_turbine-security-data.sql,turbine-fw-projects,main,
601f6849b18e46e3fed7ccfb61872228475934b9174709be9d47e3b7585252ed,turbine-fw-projects\main\modules\infra\webapp1\src\main\docker-resources\docker-compose.yml,turbine-fw-projects,main,
e45d493d347fb6771b6921231c4290657415d531cb891b53f05b5b47ac11f038,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\TorqueDiagnosticsRunner.java,turbine-fw-projects,main,
f483442faf0d3930dc03a80fd90754e114e3a75dca849a06d0fa2dd7c67c2020,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\diagnostics\TorqueAdapterValidator.java,turbine-fw-projects,main,
7941fccb62d0b7ac3697ef8c38ea5998aedd72dab1d66b8f8a4131ba23d51f3c,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\diagnostics\TorqueOrmHealthCheck.java,turbine-fw-projects,main,
e6fed2ec12cb7c257a7cf94b28bb078c3f433358ba4fea6bc0813be350fbcb62,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\diagnostics\TorqueUserInsertTest.java,turbine-fw-projects,main,
5881df8fc08d6f38d7bcde711b00d51adb21c560ef1e1bdf8e00af2829c428ac,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\initializer\DiagnosticTorqueComponent.java,turbine-fw-projects,main,
22c30c5908191aedcc1a7c79866b2e3b4ad84307196d44c5e8f34558485df2b5,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\initializer\TorqueAdapterInspector.java,turbine-fw-projects,main,
8f9d1f6975a7d8e8811a3ca39c25d1a4c7d8cf464a055065eccb5a9a096a6273,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\initializer\TorqueAvalonInitializer.java,turbine-fw-projects,main,
491d0cdd631128f169dfc758bb7cea167acc054e83900c1455106b79f858040b,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\ChangePasswordAction.java,turbine-fw-projects,main,
b3452564129e1f2964bce320dc9cd5fecfe371f21207196a330af256cbed55b9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\LoginUser.java,turbine-fw-projects,main,
34788cb2d022226bc5c5b79465eca1e553bcbf367c8f714a0a4fe49713106e81,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\LoginUserIntake.java,turbine-fw-projects,main,
29cd14dc76721fcd0cb39e3b3b4d7fbf5b20737638613de91670e316abc67835,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\LogoutUser.java,turbine-fw-projects,main,
d013cdd1370ea75ad5d771a717a7904feeec38d1a3aeae4962820068c21a8412,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\SafeSessionValidator.java,turbine-fw-projects,main,
e7ff7e332bf2d240c7858334bd35f379215bdf36310264d9d389f5979dae6853,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\SecureAction.java,turbine-fw-projects,main,
13cee5d023847ce824cae6693db921c7ec0f3114ff648dd28d0621ed463c0ef2,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\actions\ShowRecords.java,turbine-fw-projects,main,
89fd0694141c7f3546607fb2b5f590751c8d73c71f3f28d9ffa1b8dfd0f846fe,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\screens\Index.java,turbine-fw-projects,main,
69c9f990174894b09eed3f2244a6d9b6fbaddb43890438372d78454a359c0498,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\screens\Password.java,turbine-fw-projects,main,
98971adcec7e04fdfbeb09d5b7e8bb09bd587407222f3487dbc9d23877600542,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\screens\SecureScreen.java,turbine-fw-projects,main,
9456efc5430003b74e2156f45312a36b425b3d59df03986d8404fdb026f6d2e3,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\modules\screens\TestSecure.java,turbine-fw-projects,main,
fc2c77505e8578d5bd45bb356564cefbc5c3a3c845c384135fe269353411970d,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\monitor\ParserPoolMonitorViaReflection.java,turbine-fw-projects,main,
64497f02e0599525e9b1280959c81fcc7b3e8226dc5e090612a1a1bc1267aa81,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\Author.java,turbine-fw-projects,main,
8399e86d148ada9cb9018cd28270a686afc37b2ecb7c8e5f98b0e9a4bb08bd42,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\AuthorPeer.java,turbine-fw-projects,main,
17f59cb7a4ffd8af867019041f0fc5a519bde2197c9f45f149cc30ba79dca3b1,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\AuthorPeerImpl.java,turbine-fw-projects,main,
af9c7f66b51c81a89b34e7c823a53d85c444a8fa1e8d1c398dad5388d5624435,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\AuthorRecordMapper.java,turbine-fw-projects,main,
0520dfa181780455830788c6c4f47493636b834bfd6e00956b46db6d8dffcf3d,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\Book.java,turbine-fw-projects,main,
91443e95d2aed0b097c13a459c0ad4616abc146a3cbba9cfbca57ed7b232a879,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\BookPeer.java,turbine-fw-projects,main,
6b3a87bb39b9a789c07a1db82d4289718eebdbccb865f38a6d2057edc3202be3,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\BookPeerImpl.java,turbine-fw-projects,main,
1949d4e2c03fbfcd1ccec602a21ab8e63c03c507ae8fd6be3b167336c0797ba9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\BookRecordMapper.java,turbine-fw-projects,main,
33d9f44a96b7e6c971a36c5f850ce9a32fb9227be0939454cc173e4cf5fbd4d6,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpGroup.java,turbine-fw-projects,main,
adfe41d08a6e4abbd26ea73135f7b9117e68615fb3f60867a29974807416e7b3,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpGroupPeer.java,turbine-fw-projects,main,
8f71c5fd85e0d1558a041ab6e1e4bc6e391ff3516b840ab665ac3dd53dc383a9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpGroupPeerImpl.java,turbine-fw-projects,main,
5cd03f404ecd4258d88fad5618c3537171061b0658ef33526515c87d37ff1103,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpGroupRecordMapper.java,turbine-fw-projects,main,
966862f239e95f88a0477ba05115cd45b3750f6a4521d78d193cf8ec628220ac,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpPermission.java,turbine-fw-projects,main,
d532d7410e9b4e7bccfacf8ba7caa4dc8617e46fc6e2dd2125eb412c81f90ce7,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpPermissionPeer.java,turbine-fw-projects,main,
fa735079e1ba3148139848b940e5a1639455a42be87a5438e97842544d9fa2bb,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpPermissionPeerImpl.java,turbine-fw-projects,main,
04c3158fa7ccf3eec94dc3f0206e7ad66453cc35f071269f3ed2c285dd91dd37,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpPermissionRecordMapper.java,turbine-fw-projects,main,
f67a34f16fcde994856a2f93201d92de8a7502b15cd89e866b771c2da76f26ea,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRole.java,turbine-fw-projects,main,
9e0563c9997cdf75406fe9c27ea2997abd1520c2e46395506eda59c80e08c546,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePeer.java,turbine-fw-projects,main,
9b1813fe5bde5a508d6dda90a588e22c7f725d8f6347a97f015d9adc752cece4,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePeerImpl.java,turbine-fw-projects,main,
b21a7f3b73481604c2265492632f9b96ad8b46f96fc02ad3298701f143afd6e4,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePermission.java,turbine-fw-projects,main,
fc871d1e7d1df7f0b127495e9d378cb481157689969f4e5bff4fb32fd38bd2df,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePermissionPeer.java,turbine-fw-projects,main,
34072a3cfe01655dd27c70ba9b8f6edbf9d94aea926894b00920a8a3064c7579,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePermissionPeerImpl.java,turbine-fw-projects,main,
6b4fb30c933722aa1504c2e513bc45a19f8f5867f2058aea73330c396088acf4,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRolePermissionRecordMapper.java,turbine-fw-projects,main,
74c2900e5ba1e2aa95828dea781d50688150445f4a5dd5231dffcb9340745d2f,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpRoleRecordMapper.java,turbine-fw-projects,main,
4e46a239068c8739407833810cc9b6c00a804e7b2310ac7eedab201968b293e7,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUser.java,turbine-fw-projects,main,
010369b787ed1d9ceaeb2c81622deecf6fc075643ab4118a01d1c423b7ace212,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserGroupRole.java,turbine-fw-projects,main,
52e1cfb57eccf3b03675cdfd6b89720670cc53f76cbc2cd505cc29ff42375e18,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserGroupRolePeer.java,turbine-fw-projects,main,
8a050e11a6da38bec118b24473d9740a923d12311a70a27810f9d6d6c535eac9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserGroupRolePeerImpl.java,turbine-fw-projects,main,
5797ee99feb14f1467a6a01186e642cf0241f8d6f7c5c76cebbc0bf394407287,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserGroupRoleRecordMapper.java,turbine-fw-projects,main,
747160dc7583fc0daf6e5b8b26ed990a6fcc7615abe17a2d6f7943e38850d0a3,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserPeer.java,turbine-fw-projects,main,
4ca6efd76555827148332bfe9b6e076cc1961dbc138564165cc3051c8ef113b9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserPeerImpl.java,turbine-fw-projects,main,
6c9956957f27c811906fd8cdacaa3015d1cb41869e3f273a8d66444aa8eedf05,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\om\GtpUserRecordMapper.java,turbine-fw-projects,main,
f536ebb2c30f969b433d6061d03b11a3962b588a3c156d8a716af762cb567350,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\security\StubUser.java,turbine-fw-projects,main,
323b7e508b95dd409e9b69b92b02342c1a91ca71d22035f3c4216957ace572f9,turbine-fw-projects\main\modules\java\webapp1\src\main\java\com\example\security\StubUserManager.java,turbine-fw-projects,main,
